TotalLoad,OtherLoad,HVACLoad,Ambient,Humidity,DOW,TOD,ClgSP,KitchenClgSP,GuestClgSP,HtgSP,KitchenHtgSP,GuestHtgSP,SupplyAirSP,ChwSP
303277.00605,237540.81608,65736.18997,  18.57500,  79.75000,   2.00000,   6.25000,  30.48182,  30.48182,  24.48182,  16.00000,  16.00000,  21.00000,  13.24091,   7.42274
284427.85899,237518.39704,46909.46195,  18.85000,  78.50000,   2.00000,   6.50000,  31.62708,  31.62708,  25.62708,  16.00000,  16.00000,  21.00000,  13.81354,   9.14062
299415.74849,237523.48485,61892.26364,  19.12500,  77.25000,   2.00000,   6.75000,  30.96342,  30.96342,  24.96342,  16.00000,  16.00000,  21.00000,  13.48171,   8.14513
309392.01355,237526.87323,71865.14033,  19.40000,  76.00000,   2.00000,   7.00000,  30.65665,  30.65665,  24.65665,  16.00000,  16.00000,  21.00000,  13.32833,   7.68498
274528.93048,195249.91019,79279.02029,  19.82500,  74.00000,   2.00000,   7.25000,  30.49955,  30.49955,  24.49955,  16.00000,  16.00000,  21.00000,  13.24978,   7.44933
252859.72423,195256.71648,57603.00775,  20.25000,  72.00000,   2.00000,   7.50000,  25.41496,  27.41496,  25.41496,  21.00000,  19.00000,  21.00000,  13.70748,   8.82244
273740.14054,195264.94504,78475.19550,  20.67500,  70.00000,   2.00000,   7.75000,  24.73292,  26.73292,  24.73292,  21.00000,  19.00000,  21.00000,  13.36646,   7.79938
271599.95694,195272.07562,76327.88132,  21.10000,  68.00000,   2.00000,   8.00000,  24.87510,  26.87510,  24.87510,  21.00000,  19.00000,  21.00000,  13.43755,   8.01265
311847.82345,167196.17635,144651.64710,  21.37500,  67.50000,   2.00000,   8.25000,  22.71951,  24.71951,  22.71951,  21.00000,  19.00000,  21.00000,  12.35975,   4.77926
242842.24114,167196.31457,75645.92657,  21.65000,  67.00000,   2.00000,   8.50000,  24.63164,  26.63164,  24.63164,  21.00000,  19.00000,  21.00000,  13.31582,   7.64746
308816.45113,167202.59133,141613.85980,  21.92500,  66.50000,   2.00000,   8.75000,  22.51199,  24.51199,  22.51199,  21.00000,  19.00000,  21.00000,  12.25600,   4.46799
231586.59512,167204.75775,64381.83737,  22.20000,  66.00000,   2.00000,   9.00000,  24.92788,  26.92788,  24.92788,  21.00000,  19.00000,  21.00000,  13.46394,   8.09182
241414.15396,118514.49098,122899.66298,  22.47500,  64.50000,   2.00000,   9.25000,  22.89827,  24.89827,  22.89827,  21.00000,  19.00000,  21.00000,  12.44914,   5.04741
219765.82546,118492.17926,101273.64620,  22.75000,  63.00000,   2.00000,   9.50000,  23.56316,  25.56316,  23.56316,  21.00000,  19.00000,  21.00000,  12.78158,   6.04475
160079.15327,118508.98626,41570.16702,  23.02500,  61.50000,   2.00000,   9.75000,  25.92812,  27.92812,  25.92812,  21.00000,  19.00000,  21.00000,  13.96406,   9.59219
240902.65418,118547.59944,122355.05475,  23.30000,  60.00000,   2.00000,  10.00000,  23.19395,  25.19395,  23.19395,  21.00000,  19.00000,  21.00000,  12.59698,   5.49093
161944.04868,119658.56546,42285.48322,  23.45000,  58.00000,   2.00000,  10.25000,  25.93699,  27.93699,  25.93699,  21.00000,  19.00000,  21.00000,  13.96850,   9.60549
240151.28996,118370.57558,121780.71439,  23.60000,  56.00000,   2.00000,  10.50000,  23.26443,  25.26443,  23.26443,  21.00000,  19.00000,  21.00000,  12.63221,   5.59664
259182.46290,119790.99217,139391.47072,  23.75000,  54.00000,   2.00000,  10.75000,  22.48839,  24.48839,  22.48839,  21.00000,  19.00000,  21.00000,  12.24420,   4.43259
195960.56122,119052.65623,76907.90499,  23.90000,  52.00000,   2.00000,  11.00000,  24.27278,  26.27278,  24.27278,  21.00000,  19.00000,  21.00000,  13.13639,   7.10916
223146.87992,118515.22547,104631.65445,  24.02500,  52.50000,   2.00000,  11.25000,  23.47463,  25.47463,  23.47463,  21.00000,  19.00000,  21.00000,  12.73731,   5.91194
219253.30202,118499.15638,100754.14564,  24.15000,  53.00000,   2.00000,  11.50000,  23.65584,  25.65584,  23.65584,  21.00000,  19.00000,  21.00000,  12.82792,   6.18376
178201.43322,118502.37595,59699.05728,  24.27500,  53.50000,   2.00000,  11.75000,  25.09036,  27.09036,  25.09036,  21.00000,  19.00000,  21.00000,  13.54518,   8.33553
251867.61537,118538.26819,133329.34717,  24.40000,  54.00000,   2.00000,  12.00000,  22.86138,  24.86138,  22.86138,  21.00000,  19.00000,  21.00000,  12.43069,   4.99207
175850.21561,108783.74820,67066.46741,  24.55000,  53.00000,   2.00000,  12.25000,  24.84945,  26.84945,  24.84945,  21.00000,  19.00000,  21.00000,  13.42473,   7.97418
260666.11040,108821.25286,151844.85755,  24.70000,  52.00000,   2.00000,  12.50000,  22.30250,  24.30250,  22.30250,  21.00000,  19.00000,  21.00000,  12.15125,   4.15375
174491.39407,108773.21831,65718.17576,  24.85000,  51.00000,   2.00000,  12.75000,  24.80610,  26.80610,  24.80610,  21.00000,  19.00000,  21.00000,  13.40305,   7.90915
208268.65587,108818.74188,99449.91398,  25.00000,  50.00000,   2.00000,  13.00000,  23.85479,  25.85479,  23.85479,  21.00000,  19.00000,  21.00000,  12.92739,   6.48218
182839.18080,108817.44449,74021.73631,  24.85000,  51.00000,   2.00000,  13.25000,  24.66541,  26.66541,  24.66541,  21.00000,  19.00000,  21.00000,  13.33271,   7.69812
175150.25588,108814.61085,66335.64504,  24.70000,  52.00000,   2.00000,  13.50000,  25.05082,  27.05082,  25.05082,  21.00000,  19.00000,  21.00000,  13.52541,   8.27624
221259.45795,108811.98136,112447.47658,  24.55000,  53.00000,   2.00000,  13.75000,  23.81904,  25.81904,  23.81904,  21.00000,  19.00000,  21.00000,  12.90952,   6.42856
164189.24254,108801.26548,55387.97706,  24.40000,  54.00000,   2.00000,  14.00000,  25.56926,  27.56926,  25.56926,  21.00000,  19.00000,  21.00000,  13.78463,   9.05389
171269.88826,108800.43049,62469.45777,  24.40000,  53.50000,   2.00000,  14.25000,  25.45138,  27.45138,  25.45138,  21.00000,  19.00000,  21.00000,  13.72569,   8.87707
171490.80639,108804.77266,62686.03373,  24.40000,  53.00000,   2.00000,  14.50000,  25.62229,  27.62229,  25.62229,  21.00000,  19.00000,  21.00000,  13.81115,   9.13344
210132.61081,108808.72765,101323.88316,  24.40000,  52.50000,   2.00000,  14.75000,  24.75647,  26.75647,  24.75647,  21.00000,  19.00000,  21.00000,  13.37823,   7.83470
274060.84923,108806.46856,165254.38067,  24.40000,  52.00000,   2.00000,  15.00000,  22.74945,  24.74945,  22.74945,  21.00000,  19.00000,  21.00000,  12.37473,   4.82418
242036.99395,138052.12275,103984.87121,  24.12500,  53.50000,   2.00000,  15.25000,  23.94577,  25.94577,  23.94577,  21.00000,  19.00000,  21.00000,  12.97288,   6.61865
284559.90559,138086.38518,146473.52042,  23.85000,  55.00000,   2.00000,  15.50000,  22.53409,  24.53409,  22.53409,  21.00000,  19.00000,  21.00000,  12.26705,   4.50114
290231.13424,138054.38150,152176.75274,  23.57500,  56.50000,   2.00000,  15.75000,  22.07805,  24.07805,  22.07805,  21.00000,  19.00000,  21.00000,  12.03903,   3.81708
203941.34929,138039.28255,65902.06674,  23.30000,  58.00000,   2.00000,  16.00000,  24.69339,  26.69339,  24.69339,  21.00000,  19.00000,  21.00000,  13.34669,   7.74008
229335.50526,173051.92899,56283.57627,  23.17500,  58.50000,   2.00000,  16.25000,  25.12153,  27.12153,  25.12153,  21.00000,  19.00000,  21.00000,  13.56077,   8.38230
267883.84609,173062.92889,94820.91720,  23.05000,  59.00000,   2.00000,  16.50000,  23.92711,  25.92711,  23.92711,  21.00000,  19.00000,  21.00000,  12.96355,   6.59066
246526.16544,173035.75593,73490.40951,  22.92500,  59.50000,   2.00000,  16.75000,  24.58798,  26.58798,  24.58798,  21.00000,  19.00000,  21.00000,  13.29399,   7.58196
311526.63000,173047.21325,138479.41675,  22.80000,  60.00000,   2.00000,  17.00000,  22.56209,  24.56209,  22.56209,  21.00000,  19.00000,  21.00000,  12.28105,   4.54314
286129.70020,226784.48887,59345.21133,  22.52500,  61.00000,   2.00000,  17.25000,  24.95992,  26.95992,  24.95992,  21.00000,  19.00000,  21.00000,  13.47996,   8.13988
355409.12272,226833.40250,128575.72022,  22.25000,  62.00000,   2.00000,  17.50000,  22.62512,  24.62512,  22.62512,  21.00000,  19.00000,  21.00000,  12.31256,   4.63767
320272.67427,226780.12887,93492.54540,  21.97500,  63.00000,   2.00000,  17.75000,  23.66879,  25.66879,  23.66879,  21.00000,  19.00000,  21.00000,  12.83440,   6.20319
333429.07817,226799.48185,106629.59632,  21.70000,  64.00000,   2.00000,  18.00000,  23.12238,  25.12238,  23.12238,  21.00000,  19.00000,  21.00000,  12.56119,   5.38357
298609.70736,234596.87043,64012.83694,  21.42500,  65.00000,   2.00000,  18.25000,  24.62590,  26.62590,  24.62590,  21.00000,  19.00000,  21.00000,  13.31295,   7.63886
274804.48950,234619.97645,40184.51305,  21.15000,  66.00000,   2.00000,  18.50000,  25.96290,  27.96290,  25.96290,  21.00000,  19.00000,  21.00000,  13.98145,   9.64436
306057.83081,251386.68313,54671.14768,  20.87500,  67.00000,   2.00000,  18.75000,  25.23021,  27.23021,  25.23021,  21.00000,  19.00000,  21.00000,  13.61511,   8.54532
343826.24421,251371.64539,92454.59882,  20.60000,  68.00000,   2.00000,  19.00000,  23.97045,  25.97045,  23.97045,  21.00000,  19.00000,  21.00000,  12.98522,   6.65567
321401.21571,276658.67495,44742.54075,  20.45000,  68.75000,   2.00000,  19.25000,  25.90303,  27.90303,  25.90303,  21.00000,  19.00000,  21.00000,  13.95152,   9.55455
377157.99941,276690.59339,100467.40602,  20.30000,  69.50000,   2.00000,  19.50000,  23.79983,  25.79983,  23.79983,  21.00000,  19.00000,  21.00000,  12.89992,   6.39975
343291.08467,276649.26242,66641.82226,  20.15000,  70.25000,   2.00000,  19.75000,  24.89526,  26.89526,  24.89526,  21.00000,  19.00000,  21.00000,  13.44763,   8.04290
390638.73934,276669.39028,113969.34906,  20.00000,  71.00000,   2.00000,  20.00000,  23.21504,  25.21504,  23.21504,  21.00000,  19.00000,  21.00000,  12.60752,   5.52255
384340.96136,252828.40112,131512.56024,  19.72500,  72.25000,   2.00000,  20.25000,  22.47459,  24.47459,  22.47459,  21.00000,  19.00000,  21.00000,  12.23729,   4.41188
297639.86461,252804.78009,44835.08452,  19.45000,  73.50000,   2.00000,  20.50000,  25.90127,  27.90127,  25.90127,  21.00000,  19.00000,  21.00000,  13.95064,   9.55191
320642.14345,252855.28168,67786.86178,  19.17500,  74.75000,   2.00000,  20.75000,  24.63517,  26.63517,  24.63517,  21.00000,  19.00000,  21.00000,  13.31759,   7.65276
328141.76598,252834.50504,75307.26094,  18.90000,  76.00000,   2.00000,  21.00000,  24.31438,  26.31438,  24.31438,  21.00000,  19.00000,  21.00000,  13.15719,   7.17157
235335.97812,186382.40880,48953.56932,  19.02500,  76.00000,   2.00000,  21.25000,  25.67996,  27.67996,  25.67996,  21.00000,  19.00000,  21.00000,  13.83998,   9.21993
236595.08121,186400.47710,50194.60411,  19.15000,  76.00000,   2.00000,  21.50000,  25.68258,  27.68258,  25.68258,  21.00000,  19.00000,  21.00000,  13.84129,   9.22388
238106.26309,186400.70946,51705.55363,  19.27500,  76.00000,   2.00000,  21.75000,  25.71050,  27.71050,  25.71050,  21.00000,  19.00000,  21.00000,  13.85525,   9.26574
335089.97349,186400.13527,148689.83822,  19.40000,  76.00000,   2.00000,  22.00000,  22.39864,  24.39864,  22.39864,  21.00000,  19.00000,  21.00000,  12.19932,   4.29795
259720.68800,119048.62687,140672.06113,  19.27500,  76.50000,   2.00000,  22.25000,  22.12277,  24.12277,  22.12277,  21.00000,  19.00000,  21.00000,  12.06138,   3.88415
181168.77895,117714.30097,63454.47798,  19.15000,  77.00000,   2.00000,  22.50000,  24.43477,  26.43477,  24.43477,  21.00000,  19.00000,  21.00000,  13.21739,   7.35216
176485.66554,119020.51347,57465.15208,  19.02500,  77.50000,   2.00000,  22.75000,  24.74566,  26.74566,  24.74566,  21.00000,  19.00000,  21.00000,  13.37283,   7.81849
197620.03653,118061.22842,79558.80811,  18.90000,  78.00000,   2.00000,  23.00000,  23.78675,  25.78675,  23.78675,  21.00000,  19.00000,  21.00000,  12.89337,   6.38012
183209.94977,81022.83739,102187.11238,  18.62500,  79.50000,   2.00000,  23.25000,  22.83181,  24.83181,  22.83181,  21.00000,  19.00000,  21.00000,  12.41590,   4.94771
179179.30384,81010.82687,98168.47697,  18.35000,  81.00000,   2.00000,  23.50000,  22.80674,  24.80674,  22.80674,  21.00000,  19.00000,  21.00000,  12.40337,   4.91012
127316.21645,80997.16150,46319.05495,  18.07500,  82.50000,   2.00000,  23.75000,  22.54697,  24.54697,  22.54697,  21.00000,  19.00000,  21.00000,  12.27348,   4.52045
180287.72556,81138.85682,99148.86874,  17.80000,  84.00000,   2.00000,  24.00000,  22.80815,  24.80815,  22.80815,  21.00000,  19.00000,  21.00000,  12.40408,   4.91223
114123.06368,73577.85271,40545.21097,  17.92500,  84.75000,   3.00000,   0.25000,  31.97449,  31.97449,  25.97449,  16.00000,  16.00000,  21.00000,  13.98725,   9.66174
124110.89594,73651.56279,50459.33315,  18.05000,  85.50000,   3.00000,   0.50000,  28.32039,  28.32039,  22.32039,  16.00000,  16.00000,  21.00000,  12.16020,   4.18059
105407.44443,73784.35535,31623.08907,  18.17500,  86.25000,   3.00000,   0.75000,  31.92815,  31.92815,  25.92815,  16.00000,  16.00000,  21.00000,  13.96408,   9.59223
105533.53012,73800.89667,31732.63345,  18.30000,  87.00000,   3.00000,   1.00000,  31.88233,  31.88233,  25.88233,  16.00000,  16.00000,  21.00000,  13.94117,   9.52350
165239.72733,65882.43725,99357.29008,  18.02500,  87.75000,   3.00000,   1.25000,  29.15419,  29.15419,  23.15419,  16.00000,  16.00000,  21.00000,  12.57710,   5.43129
138927.12286,65763.45090,73163.67196,  17.75000,  88.50000,   3.00000,   1.50000,  29.84634,  29.84634,  23.84634,  16.00000,  16.00000,  21.00000,  12.92317,   6.46951
101107.97246,65708.38125,35399.59122,  17.47500,  89.25000,   3.00000,   1.75000,  29.90165,  29.90165,  23.90165,  16.00000,  16.00000,  21.00000,  12.95082,   6.55247
133900.46398,65840.05220,68060.41178,  17.20000,  90.00000,   3.00000,   2.00000,  29.99104,  29.99104,  23.99104,  16.00000,  16.00000,  21.00000,  12.99552,   6.68656
106254.82658,65661.80965,40593.01693,  17.20000,  90.00000,   3.00000,   2.25000,  31.73731,  31.73731,  25.73731,  16.00000,  16.00000,  21.00000,  13.86866,   9.30597
97984.07417,65703.15866,32280.91551,  17.20000,  90.00000,   3.00000,   2.50000,  31.07984,  31.07984,  25.07984,  16.00000,  16.00000,  21.00000,  13.53992,   8.31976
97364.62920,65828.31040,31536.31880,  17.20000,  90.00000,   3.00000,   2.75000,  31.53184,  31.53184,  25.53184,  16.00000,  16.00000,  21.00000,  13.76592,   8.99776
186205.05027,65860.87559,120344.17468,  17.20000,  90.00000,   3.00000,   3.00000,  28.04092,  28.04092,  22.04092,  16.00000,  16.00000,  21.00000,  12.02046,   3.76137
113257.03688,73014.52125,40242.51563,  17.20000,  90.00000,   3.00000,   3.25000,  31.71793,  31.71793,  25.71793,  16.00000,  16.00000,  21.00000,  13.85897,   9.27690
104223.98064,73045.92711,31178.05353,  17.20000,  90.00000,   3.00000,   3.50000,  31.75991,  31.75991,  25.75991,  16.00000,  16.00000,  21.00000,  13.87995,   9.33986
156004.33871,73165.46132,82838.87739,  17.20000,  90.00000,   3.00000,   3.75000,  29.35369,  29.35369,  23.35369,  16.00000,  16.00000,  21.00000,  12.67685,   5.73054
125625.95830,72994.68927,52631.26903,  17.20000,  90.00000,   3.00000,   4.00000,  30.62377,  30.62377,  24.62377,  16.00000,  16.00000,  21.00000,  13.31188,   7.63565
132178.99449,100551.66390,31627.33060,  17.62500,  88.50000,   3.00000,   4.25000,  31.48595,  31.48595,  25.48595,  16.00000,  16.00000,  21.00000,  13.74297,   8.92892
187762.43507,100696.07213,87066.36293,  18.05000,  87.00000,   3.00000,   4.50000,  29.45146,  29.45146,  23.45146,  16.00000,  16.00000,  21.00000,  12.72573,   5.87719
197377.86890,100548.05747,96829.81144,  18.47500,  85.50000,   3.00000,   4.75000,  29.01405,  29.01405,  23.01405,  16.00000,  16.00000,  21.00000,  12.50702,   5.22107
145249.83456,100595.02933,44654.80523,  18.90000,  84.00000,   3.00000,   5.00000,  28.77893,  28.77893,  22.77893,  16.00000,  16.00000,  21.00000,  12.38947,   4.86840
215175.29276,181571.26916,33604.02361,  18.90000,  83.25000,   3.00000,   5.25000,  30.92389,  30.92389,  24.92389,  16.00000,  16.00000,  21.00000,  13.46195,   8.08584
255694.27922,181571.26916,74123.01007,  18.90000,  82.50000,   3.00000,   5.50000,  30.26408,  30.26408,  24.26408,  16.00000,  16.00000,  21.00000,  13.13204,   7.09612
250849.84150,181571.26916,69278.57234,  18.90000,  81.75000,   3.00000,   5.75000,  30.39277,  30.39277,  24.39277,  16.00000,  16.00000,  21.00000,  13.19639,   7.28916
224128.42723,181571.26916,42557.15807,  18.90000,  81.00000,   3.00000,   6.00000,  29.56743,  29.56743,  23.56743,  16.00000,  16.00000,  21.00000,  12.78372,   6.05115
350382.49889,238706.36386,111676.13503,  19.32500,  77.75000,   3.00000,   6.25000,  28.91965,  28.91965,  22.91965,  16.00000,  16.00000,  21.00000,  12.45983,   5.07948
363385.51808,238722.75604,124662.76204,  19.75000,  74.50000,   3.00000,   6.50000,  28.23550,  28.23550,  22.23550,  16.00000,  16.00000,  21.00000,  12.11775,   4.05326
285537.00599,238739.15260,46797.85340,  20.17500,  71.25000,   3.00000,   6.75000,  31.47414,  31.47414,  25.47414,  16.00000,  16.00000,  21.00000,  13.73707,   8.91121
294927.12276,238755.54907,56171.57369,  20.60000,  68.00000,   3.00000,   7.00000,  30.97711,  30.97711,  24.97711,  16.00000,  16.00000,  21.00000,  13.48855,   8.16566
266271.27131,196479.05195,69792.21936,  20.60000,  68.00000,   3.00000,   7.25000,  30.48676,  30.48676,  24.48676,  16.00000,  16.00000,  21.00000,  13.24338,   7.43014
343106.79211,196479.05195,146627.74016,  20.60000,  68.00000,   3.00000,   7.50000,  22.02506,  24.02506,  22.02506,  21.00000,  19.00000,  21.00000,  12.01253,   3.73759
257708.13932,196479.05195,61229.08737,  20.60000,  68.00000,   3.00000,   7.75000,  24.63620,  26.63620,  24.63620,  21.00000,  19.00000,  21.00000,  13.31810,   7.65429
314560.95169,195368.93670,119192.01499,  20.60000,  68.00000,   3.00000,   8.00000,  22.40179,  24.40179,  22.40179,  21.00000,  19.00000,  21.00000,  12.20090,   4.30269
219841.51731,167160.97156,52680.54575,  20.87500,  67.50000,   3.00000,   8.25000,  25.05007,  27.05007,  25.05007,  21.00000,  19.00000,  21.00000,  13.52504,   8.27511
220346.80124,167160.19906,53186.60218,  21.15000,  67.00000,   3.00000,   8.50000,  25.12000,  27.12000,  25.12000,  21.00000,  19.00000,  21.00000,  13.56000,   8.37999
313650.46946,167157.60920,146492.86025,  21.42500,  66.50000,   3.00000,   8.75000,  22.03569,  24.03569,  22.03569,  21.00000,  19.00000,  21.00000,  12.01785,   3.75354
301719.13062,167122.85984,134596.27079,  21.70000,  66.00000,   3.00000,   9.00000,  22.19558,  24.19558,  22.19558,  21.00000,  19.00000,  21.00000,  12.09779,   3.99337
210034.71107,118457.96064,91576.75043,  21.82500,  66.00000,   3.00000,   9.25000,  23.44713,  25.44713,  23.44713,  21.00000,  19.00000,  21.00000,  12.72357,   5.87070
195803.52046,118484.84664,77318.67381,  21.95000,  66.00000,   3.00000,   9.50000,  23.98348,  25.98348,  23.98348,  21.00000,  19.00000,  21.00000,  12.99174,   6.67521
183040.23797,118499.18209,64541.05588,  22.07500,  66.00000,   3.00000,   9.75000,  24.56753,  26.56753,  24.56753,  21.00000,  19.00000,  21.00000,  13.28376,   7.55129
